
1		5.00018	10.0004	15.0005	24.9369	
2		5.00018	10.0004	15.0005	24.9369	
3		5.00018	10.0004	15.0005	24.9369	
4		5.00018	10.0004	15.0005	24.9369	
5		5.00018	10.0004	15.0005	24.5733	
6		5.00018	10.0004	15.0005	24.5733	
7		5.00018	10.0004	15.0005	24.5733	
8		5.00018	10.0004	15.0005	24.5733	
9		5.00018	10.0004	15.0005	24.5733	
10		5.00018	10.0004	15.0005	24.5733	
11		5.00018	10.0004	15.0005	24.5733	
12		5.00018	10.0004	15.0005	24.5733	
13		5.00018	10.0004	15.0005	24.5733	
14		5.00018	10.0004	15.0005	24.5733	
15		5.00018	10.0004	15.0005	24.5733	
16		5.00018	10.0004	15.0005	24.5733	
17		5.00018	10.0004	15.0005	24.5733	
18		5.00018	10.0004	15.0005	24.5733	
19		5.00018	10.0004	15.0005	24.5733	
20		5.00018	10.0004	15.0005	24.5733	
21		5.00018	10.0004	15.0005	24.5733	
22		5.00018	10.0004	15.0005	24.5733	
23		5.00018	10.0004	15.0005	24.5733	
24		5.00018	10.0004	15.0005	24.5733	
25		5.00018	10.0004	15.0005	24.5733	
26		5.00018	10.0004	15.0005	24.5733	
27		5.00018	10.0004	15.0005	24.5733	
28		5.00018	10.0004	15.0005	24.5733	
29		5.00018	10.0004	15.0005	24.5733	
30		5.00018	10.0004	15.0005	24.5733	
31		5.00018	10.0004	15.0005	24.5733	
32		5.00018	10.0004	15.0005	24.5733	
33		5.00018	10.0004	15.0005	24.5733	
34		5.00018	10.0004	15.0005	24.5733	
35		5.00018	10.0004	15.0005	24.5733	
36		5.00018	10.0004	15.0005	24.5733	
37		5.00018	10.0004	15.0005	24.5733	
38		5.00018	10.0004	15.0005	24.5733	
39		5.00018	10.0004	15.0005	24.5733	
40		5.00018	10.0004	15.0005	24.5733	
41		5.00018	10.0004	15.0005	24.5733	
42		5.00018	10.0004	15.0005	24.5733	
43		5.00018	10.0004	15.0005	24.5733	
44		5.00018	10.0004	15.0005	24.5733	
45		5.00018	10.0004	15.0005	24.5733	
46		5.00018	10.0004	15.0005	24.5733	
47		5.00018	10.0004	15.0005	24.5733	
48		5.00018	10.0004	15.0005	24.5733	
49		5.00018	10.0004	15.0005	24.5733	
50		5.00018	10.0004	15.0005	24.5733	
51		5.00018	10.0004	15.0005	24.5733	
52		5.00018	10.0004	15.0005	24.5733	
53		5.00018	10.0004	15.0005	24.5733	
54		5.00018	10.0004	15.0005	24.5733	
55		5.00018	10.0004	15.0005	24.5733	
56		5.00018	10.0004	15.0005	24.5733	
57		5.00018	10.0004	15.0005	24.5733	
58		5.00018	10.0004	15.0005	24.5733	
59		5.00018	10.0004	15.0005	24.5733	
60		5.00018	10.0004	15.0005	24.5733	
61		5.00018	10.0004	15.0005	24.5733	
62		5.00018	10.0004	15.0005	24.5733	
63		5.00018	10.0004	15.0005	24.5733	
64		5.00018	10.0004	15.0005	24.5733	
65		5.00018	10.0004	15.0005	24.5733	
66		5.00018	10.0004	15.0005	24.5733	
67		5.00018	10.0004	15.0005	24.5733	
68		5.00018	10.0004	15.0005	24.5733	
69		5.00018	10.0004	15.0005	24.5733	
70		5.00018	10.0004	15.0005	24.5733	
71		5.00018	10.0004	15.0005	24.5733	
72		5.00018	10.0004	15.0005	24.5733	
73		5.00018	10.0004	15.0005	24.5733	
74		5.00018	10.0004	15.0005	24.5733	
75		5.00018	10.0004	15.0005	24.5733	
76		5.00018	10.0004	15.0005	24.5733	
